project_id,spatial_unit,spatial_location,lat,lon,nr_fields,nr_farmers,man_mean_date,man_sd_date,nr_fields_irrigated,nr_fields_weeded,nr_fields_tilled,nr_fields_sowed,nr_fields_harvested,nr_fields_urea,nr_fields_dap,nr_fields_potash,nr_fields_zinc,nr_fields_fungicide,nr_fields_herbicide,nr_fields_pesticide,mean_urea_kg_acre,sd_urea_kg_acre,mean_dap_kg_acre,sd_dap_kg_acre,mean_potash_kg_acre,sd_potash_kg_acre,mean_zinc_kg_acre,sd_zinc_kg_acre,mean_fungicide_kg_acre,sd_fungicide_kg_acre,mean_herbicide_kg_acre,sd_herbicide_kg_acre,dam_mean_date,dam_sd_date,nr_fields_dam_rain,nr_fields_dam_hail,nr_fields_dam_high_temp,nr_fields_dam_low_temp,nr_fields_dam_pest,nr_fields_dam_lodging,nr_fields_dam_wildlife,nr_fields_dam_fire,nr_fields_dam_unclassified,mean_qa,mean_spread,mean_nr_values,total_nr_values,mean_duration,mean_sowing_date,sd_sowing_date,rising,falling,rising_lower_ci,rising_upper_ci,falling_lower_ci,falling_upper_ci
2,worldclim_2.5,12516890,29.6458333333335,77.0625,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,26,5.46153846153846,27,27,142,2017-11-11,NA,2018-01-24,2018-02-24,2018-01-27,2018-01-20,2018-02-21,2018-02-27
2,worldclim_2.5,12525480,29.6041666666665,74.9791666666665,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,3,4.85714285714287,4,12,30,2017-11-19,8.9628864398325,2018-02-09,2018-03-19,NA,2018-01-28,2018-03-05,2018-03-30
2,worldclim_2.5,12525481,29.6041666666665,75.0208333333335,4,4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-09,13.4423150287937,0,0,0,0,0,0,0,0,1,19,10.2136904761905,15.5,62,49.75,2017-11-10,15.2178623115513,2018-02-14,2018-03-02,2018-02-16,2018-02-11,2018-03-01,2018-03-03
2,worldclim_2.5,12525495,29.6041666666665,75.6041666666665,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-01,21.6561647962932,0,0,0,0,0,0,0,0,4,28.3333333333333,8.72909226985314,29.3333333333333,176,89.3333333333333,2017-11-26,21.8875916141239,2018-01-29,2018-03-04,2018-02-07,2018-01-22,2018-03-02,2018-03-05
2,worldclim_2.5,12525496,29.6041666666665,75.6458333333335,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-17,28.1599386160045,0,0,0,0,0,0,0,0,2,34,2.98812260536398,35,105,87.6666666666667,2017-11-20,14.5716619962629,2018-01-23,2018-03-11,2018-01-25,2018-01-22,2018-03-06,2018-03-16
2,worldclim_2.5,12525502,29.6041666666665,75.8958333333335,7,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-17,21.9035765724839,0,0,0,0,0,0,0,0,2,13,9.59680134680135,10.4285714285714,73,59,2017-11-09,7.38079876952288,2018-01-16,2018-02-15,2018-01-19,2018-01-10,2018-02-12,2018-02-17
2,worldclim_2.5,12525518,29.6041666666665,76.5625,15,10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-08,14.9362280744139,0,0,0,0,0,0,0,0,11,7.46666666666667,7.689037999038,8.46666666666667,127,63.2,2017-11-16,27.1810508223932,2018-01-21,2018-02-11,2018-01-22,2018-01-20,2018-02-09,2018-02-22
2,worldclim_2.5,12525519,29.6041666666665,76.6041666666665,14,12,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-16,7.08586789388031,0,0,0,0,0,0,0,0,7,7.76923076923077,10.7359514417207,8.21428571428571,115,71.5,2017-11-12,12.5420172939682,2017-12-26,2018-02-16,2017-12-30,2017-12-22,2018-02-12,2018-02-20
2,worldclim_2.5,12525520,29.6041666666665,76.6458333333335,17,15,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-28,17.0335802796375,0,0,0,0,0,0,0,0,4,5.66666666666667,13.2893162393162,5,85,38.8823529411765,2017-11-13,9.39062423534302,2018-01-18,2018-02-17,2018-01-22,2018-01-15,2018-02-15,2018-02-19
2,worldclim_2.5,12525521,29.6041666666665,76.6875,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,2017-11-13,NA,NA,NA,NA,NA,NA,NA
2,worldclim_2.5,12525522,29.6041666666665,76.7291666666665,29,21,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-10,13.4443397112045,0,0,0,0,0,0,0,0,23,9.6551724137931,11.1341230467752,10.6551724137931,309,79.2068965517241,2017-11-12,9.53706794694421,2017-12-31,2018-02-02,2018-01-02,2017-12-30,2018-01-31,2018-02-05
2,worldclim_2.5,12525523,29.6041666666665,76.7708333333335,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-14,2.82842712474619,0,0,0,0,0,0,0,0,1,9,7.55555555555556,10,10,68,2017-11-02,NA,2018-02-23,2018-02-28,NA,NA,NA,NA
2,worldclim_2.5,12525525,29.6041666666665,76.8541666666665,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2.66666666666667,12.4166666666667,3.66666666666667,11,36,2017-11-08,9.86576572463249,2018-01-24,2018-02-02,2018-01-30,2018-01-23,2018-02-01,2018-02-03
2,worldclim_2.5,12525526,29.6041666666665,76.8958333333335,16,16,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-03,NA,0,0,0,0,0,0,0,0,1,2.5625,5.953125,3.5625,57,21.0625,2017-11-07,8.31865373723417,2018-01-24,2018-02-04,2018-01-25,2018-01-23,2018-02-03,2018-02-07
2,worldclim_2.5,12534134,29.5625,75.5625,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-12,11.2249721603218,0,0,0,0,0,0,0,0,1,34,3.05882352941176,35,35,104,2017-11-22,NA,2017-12-29,2018-02-09,2017-12-30,2017-12-28,2018-01-21,2018-03-03
2,worldclim_2.5,12534135,29.5625,75.6041666666665,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-20,5.69209978830308,0,0,0,0,0,0,0,0,1,37,1.56756756756757,38,38,58,2017-11-18,NA,2018-02-23,2018-03-09,2018-02-27,2018-02-21,2018-03-06,2018-03-10
2,worldclim_2.5,12534136,29.5625,75.6458333333335,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-02,19.5499360612765,0,0,0,0,0,0,0,0,2,17,7.24505928853755,18,36,111,2017-11-12,7.07106781186548,2017-12-27,2018-02-26,2018-02-10,2017-12-26,2018-02-21,2018-03-03
2,worldclim_2.5,12534156,29.5625,76.4791666666665,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,2017-11-13,NA,NA,NA,NA,NA,NA,NA
2,worldclim_2.5,12534157,29.5625,76.5208333333335,13,10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-12,13.2991625626475,0,0,0,0,0,0,0,0,10,10.6923076923077,6.4237598939522,11.6923076923077,152,72.9230769230769,2017-11-03,9.50438495292217,NA,2018-01-30,NA,NA,2018-01-29,2018-02-01
2,worldclim_2.5,12534158,29.5625,76.5625,11,9,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-07,17.4508729590518,0,0,0,0,0,0,0,0,9,11.0909090909091,7.80649350649351,12.0909090909091,133,83.4545454545455,2017-11-03,2.46797672009059,NA,2018-02-04,NA,NA,2018-01-31,2018-02-22
2,worldclim_2.5,12534159,29.5625,76.6041666666665,4,4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-12,15.1185789203691,0,0,0,0,0,0,0,0,3,9.25,7.28333333333333,10.25,41,72.75,2017-10-28,18.2094297915485,2018-01-21,2018-02-12,2018-01-22,2018-01-20,2018-02-08,2018-02-19
2,worldclim_2.5,12534160,29.5625,76.6458333333335,5,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-15,9.71596624119289,0,0,0,0,0,0,0,0,3,7.8,8.09141414141414,8.8,44,70.6,2017-11-08,9.98999499499374,NA,2018-01-27,NA,NA,2018-01-23,2018-02-02
2,worldclim_2.5,12534161,29.5625,76.6875,4,4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,2.4,3,12,9,2017-11-07,7.07106781186548,2018-02-12,2018-02-18,NA,2018-01-28,2018-02-15,2018-02-19
2,worldclim_2.5,12534169,29.5625,77.0208333333335,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2017-11-02,NA,NA,NA,NA,NA,NA,NA
2,worldclim_2.5,12534170,29.5625,77.0625,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,4,21.25,5,5,85,2017-11-08,NA,NA,NA,NA,NA,NA,NA
2,worldclim_2.5,12542760,29.5208333333335,74.9791666666665,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-13,31.8198051533946,0,0,0,0,0,0,0,0,2,16.3333333333333,6.75641025641026,17.3333333333333,52,97.6666666666667,2017-11-21,13.228756555323,2018-01-15,2018-03-01,2018-01-20,2018-01-11,2018-02-24,2018-03-05
2,worldclim_2.5,12542761,29.5208333333335,75.0208333333335,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-15,26.5688071834532,0,0,0,0,0,0,0,0,4,21,3.16561669324827,22,132,71.3333333333333,2017-11-21,7.5476265585061,2018-01-06,2018-03-04,2018-01-07,2018-01-04,2018-02-25,2018-03-08
2,worldclim_2.5,12542769,29.5208333333335,75.3541666666665,7,7,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-31,23.629078131263,0,0,0,0,0,0,0,0,2,4.42857142857143,11.6904761904762,5.42857142857143,38,49,2017-11-21,10.6413389776896,2018-02-23,2018-03-20,2018-02-25,2018-02-21,2018-03-14,2018-03-23
2,worldclim_2.5,12542797,29.5208333333335,76.5208333333335,7,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-10,20.3167724264969,0,0,0,0,0,0,0,0,7,10.4285714285714,10.314245278531,11.4285714285714,80,91.4285714285714,2017-11-05,5.64843003893665,2017-12-31,2018-02-04,2018-01-01,2017-12-29,2018-02-02,2018-02-06
2,worldclim_2.5,12542798,29.5208333333335,76.5625,4,4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-16,6.14817045957576,0,0,0,0,0,0,0,0,2,5.5,11.2083333333333,6.5,26,62.25,2017-11-08,14.5487685618635,2017-12-22,2018-01-21,2017-12-24,2017-12-21,2018-01-20,2018-01-22
2,worldclim_2.5,12542799,29.5208333333335,76.6041666666665,5,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-17,8.26135582092915,0,0,0,0,0,0,0,0,3,5.8,7.05,6.8,34,42.2,2017-10-31,16.8315180539368,2018-01-19,2018-02-04,2018-01-20,2018-01-18,2018-01-29,2018-02-13
2,worldclim_2.5,12542800,29.5208333333335,76.6458333333335,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-12,12.7279220613579,0,0,0,0,0,0,0,0,1,8,14,9,18,99,2017-11-11,13.4350288425444,2017-12-31,2018-01-27,2018-01-05,2017-12-29,2018-01-13,2018-02-06
2,worldclim_2.5,12542803,29.5208333333335,76.7708333333335,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-11,16.0120693115026,0,0,0,0,0,0,0,0,1,34,2.97058823529412,18,36,50.5,2017-11-05,7.77817459305202,2017-12-26,2018-02-23,2018-01-23,2017-12-25,2018-02-19,2018-02-26
2,worldclim_2.5,12542804,29.5208333333335,76.8125,8,7,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-16,8.9336597584552,0,0,0,0,0,0,0,0,5,11.7142857142857,4.09750053867701,11.25,90,46.125,2017-11-10,9.33503385868831,2017-12-22,2018-02-14,2017-12-23,2017-12-21,2018-01-16,2018-02-23
2,worldclim_2.5,12542805,29.5208333333335,76.8541666666665,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-21,6.36396103067893,0,0,0,0,0,0,0,0,1,6,15.3333333333333,7,7,92,2017-11-06,NA,2018-01-03,2018-01-31,NA,2017-12-24,2018-01-18,NA
2,worldclim_2.5,12542806,29.5208333333335,76.8958333333335,3,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-11,15.319921670818,0,0,0,0,0,0,0,0,2,11.5,7.57936507936507,8.66666666666667,26,56.6666666666667,2017-11-11,15.5884572681199,2018-01-19,2018-02-22,2018-01-23,2018-01-14,2018-02-16,2018-03-02
2,worldclim_2.5,12542807,29.5208333333335,76.9375,4,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-11,14.7100769418914,0,0,0,0,0,0,0,0,3,9,7.76515151515151,10,40,75,2017-11-08,10.0124921972504,2018-01-08,2018-02-04,2018-01-10,2018-01-07,2018-02-02,2018-02-07
2,worldclim_2.5,12542808,29.5208333333335,76.9791666666665,4,4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-14,8.64437821507566,0,0,0,0,0,0,0,0,2,15.3333333333333,3.6650641025641,12.5,50,45.5,2017-11-09,10.9048918686371,2018-01-07,2018-02-03,2018-01-08,2018-01-06,2018-02-01,2018-02-04
2,worldclim_2.5,12542809,29.5208333333335,77.0208333333335,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2.5,11,3.5,7,42.5,2017-10-29,5.65685424949238,2018-01-28,2018-02-17,NA,2018-01-27,2018-01-30,2018-02-28
2,worldclim_2.5,12542810,29.5208333333335,77.0625,4,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-27,NA,0,0,0,0,0,0,0,0,1,1.33333333333333,0.833333333333333,2,8,0.75,2017-10-31,5.5075705472861,NA,NA,NA,NA,NA,NA
2,worldclim_2.5,12551399,29.4791666666665,74.9375,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-18,7.56967634711022,0,0,0,0,0,0,0,0,1,21,3.57142857142857,22,22,75,2017-11-09,NA,2018-02-11,2018-02-26,2018-02-12,2018-02-09,2018-02-22,2018-03-01
2,worldclim_2.5,12551400,29.4791666666665,74.9791666666665,4,4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-02,21.1109622535953,0,0,0,0,0,0,0,0,2,18.5,14.1811320754717,19.5,78,93,2017-11-15,9.20144916122817,2018-01-10,2018-02-02,2018-01-11,2018-01-09,2018-01-31,2018-02-04
2,worldclim_2.5,12551401,29.4791666666665,75.0208333333335,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-21,28.4651834117869,0,0,0,0,0,0,0,0,2,19.3333333333333,4.54336043360434,20.3333333333333,61,70,2017-11-20,12.1655250605964,2018-01-27,2018-03-07,2018-02-07,2018-01-18,2018-03-02,2018-03-13
2,worldclim_2.5,12551410,29.4791666666665,75.3958333333335,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-16,24.7487373415292,0,0,0,0,0,0,0,0,1,9.5,3.86764705882353,10.5,21,47,2017-11-23,8.48528137423857,2018-01-28,2018-02-21,2018-02-01,2018-01-24,2018-02-19,2018-02-22
2,worldclim_2.5,12551436,29.4791666666665,76.4791666666665,8,8,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-12,13.1454227409176,0,0,0,0,0,0,0,0,6,23.1666666666667,5.3760294834308,18.375,147,77.75,2017-11-14,6.54653670707977,2017-12-30,2018-02-11,2018-01-01,2017-12-28,2018-02-09,2018-02-14
2,worldclim_2.5,12551437,29.4791666666665,76.5208333333335,6,6,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-11,16.8593622429229,0,0,0,0,0,0,0,0,2,10.8,11.6614285714286,10,60,64.6666666666667,2017-11-13,7.15541752799933,2018-01-14,2018-03-02,2018-01-25,2018-01-06,2018-02-28,2018-03-04
2,worldclim_2.5,12551438,29.4791666666665,76.5625,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,8.5,3,3,17,2017-11-12,NA,NA,2018-01-23,NA,NA,NA,NA
2,worldclim_2.5,12551444,29.4791666666665,76.8125,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,3,0,2017-11-14,9.07377172587747,NA,NA,NA,NA,NA,NA
2,worldclim_2.5,12551446,29.4791666666665,76.8958333333335,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-03,NA,0,0,0,0,0,0,0,0,1,4,2.75,5,5,11,2017-11-05,NA,NA,NA,NA,NA,NA,NA
2,worldclim_2.5,12551447,29.4791666666665,76.9375,10,9,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-16,13.696396235553,0,0,0,0,0,0,0,0,7,15.4444444444444,5.82264263514264,14.9,149,76.7,2017-11-05,5.15967268557049,2017-12-30,2018-01-30,2017-12-31,2017-12-29,2018-01-27,2018-02-02
2,worldclim_2.5,12551448,29.4791666666665,76.9791666666665,5,5,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-09,23.2608397670133,0,0,0,0,0,0,0,0,2,6.6,8.0948717948718,7.6,38,55.4,2017-11-05,8.09320702811932,2018-01-02,2018-01-21,2018-01-03,2017-12-31,2018-01-18,2018-01-26
2,worldclim_2.5,12560049,29.4375,75.3541666666665,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-18,10.3923048454133,0,0,0,0,0,0,0,0,1,51,1.98039215686275,52,52,101,2017-11-13,NA,2018-01-09,2018-02-10,2018-01-10,2018-01-07,2018-02-07,2018-02-14
2,worldclim_2.5,12560050,29.4375,75.3958333333335,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22,27.7469002987807,0,0,0,0,0,0,0,0,3,47.6666666666667,3.24451293546278,48.6666666666667,146,105.666666666667,2017-11-20,8.54400374531753,2018-02-02,2018-03-12,2018-02-04,2018-01-31,2018-02-27,2018-03-15
2,worldclim_2.5,12560051,29.4375,75.4375,4,4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-27,23.6391454033833,0,0,0,0,0,0,0,0,2,37.25,1.22157598499062,38.25,153,53,2017-11-18,3.86221007541882,2018-01-08,2018-02-22,2018-01-21,2018-01-04,2018-02-20,2018-02-25
2,worldclim_2.5,12560089,29.4375,77.0208333333335,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-12,NA,0,0,0,0,0,0,0,0,1,5.5,25.8,6.5,13,55.5,2017-11-22,8.48528137423857,2018-01-01,2018-01-30,2018-01-07,2017-12-27,2018-01-09,2018-02-11
2,worldclim_2.5,12560090,29.4375,77.0625,7,7,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-17,16.5,0,0,0,0,0,0,0,0,3,3,31.5813492063492,3.57142857142857,25,66,2017-11-13,13.8426532001292,2017-12-28,2018-01-13,NA,2017-12-26,2018-01-06,2018-01-18
2,worldclim_2.5,12568723,29.3958333333335,76.7708333333335,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-15,5.61036455822529,0,0,0,0,0,0,0,0,3,12.6666666666667,8.29691876750701,13.6666666666667,41,91.6666666666667,2017-11-01,7.02376916856849,2017-12-29,2018-02-07,2018-01-02,2017-12-25,2018-02-02,2018-02-15
2,worldclim_2.5,12568725,29.3958333333335,76.8541666666665,3,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-18,5.17472489875334,0,0,0,0,0,0,0,0,3,9.66666666666667,11.7012987012987,10.6666666666667,32,111,2017-11-18,4.50924975282289,2018-01-03,2018-02-01,NA,2017-12-30,2018-01-18,2018-02-12
2,worldclim_2.5,12568730,29.3958333333335,77.0625,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,7,15.4285714285714,8,8,108,2017-10-28,NA,2017-12-26,2018-01-09,2017-12-27,2017-12-25,2018-01-08,2018-01-10
2,worldclim_2.5,12577363,29.3541666666665,76.7708333333335,14,14,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-14,12.2471470489024,0,0,0,0,0,0,0,0,10,8.33333333333333,15.7118055555556,8.14285714285714,114,83.6428571428571,2017-11-03,13.7097061951029,2017-12-25,2018-02-09,2017-12-27,2017-12-23,2018-02-03,2018-02-13
2,worldclim_2.5,12577365,29.3541666666665,76.8541666666665,4,4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-03-17,8.73498712076898,0,0,0,0,0,0,0,0,2,9,11.0125,5.5,22,49.25,2017-11-14,7.93725393319377,2018-01-02,2018-01-29,2018-01-07,2017-12-31,2018-01-16,2018-02-05
2,worldclim_2.5,12577368,29.3541666666665,76.9791666666665,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,3,25,2.5,5,37.5,2017-11-13,2.12132034355964,NA,NA,NA,NA,NA,NA
2,worldclim_2.5,12586003,29.3125,76.7708333333335,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,2017-11-06,NA,NA,NA,NA,NA,NA,NA
2,worldclim_2.5,12594646,29.2708333333335,76.8958333333335,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,2017-11-18,NA,NA,NA,NA,NA,NA,NA
2,worldclim_2.5,12603284,29.2291666666665,76.8125,2,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,1.5,3,0.5,2017-11-17,1.4142135623731,NA,NA,NA,NA,NA,NA
2,worldclim_2.5,12646505,29.0208333333335,77.6875,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2017-11-19,NA,NA,NA,NA,NA,NA,NA
2,worldclim_5,3065950,30.875,75.7916666666665,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-13,17.3205080756888,0,0,0,0,0,0,0,0,1,22,4.45454545454545,23,23,98,2017-11-11,NA,2018-02-02,2018-03-01,2018-02-03,2018-01-27,2018-02-14,2018-03-07
